id,created_at,cve,body
113792111552042833,2025-01-08T09:50:27.000Z,"['CVE-2025-21613', 'CVE-2025-21613', 'cve-2025-21613', 'cve-2025-21613']","Secure Your Repos: go-git Patches Critical Vulnerability – CVE-2025-21613 (CVSS 9.8) Secure Your Repos: go-git Patches Critical Vulnerability – CVE-2025-21613 (CVSS 9.8) The popular Go library for Git interaction, go-git, has recently released version 5.13 to address two critical security vulnerabilities that could leave your repositories exposed. Developers are stron . Read more Published Date: Jan […] <URL> pos-go-git-patches-critical-vulnerability-CVE-2025-21613-cvss-9-8/2461/"
113792111533679506,2025-01-08T09:50:26.000Z,['CVE-2024-41713'],"CISA KEV UPDATE Part I – January 2025 CISA KEV UPDATE Part I – January 2025 The US CISA has added 3 vulnerabilities to its Known Exploited Vulnerabilities (KEV) Catalog based on the evidence of active exploitation.CVE-2024-41713: Mitel MiCollab Path Traversal VulnerabilityDe . Read more Published Date: Jan 08, 2025 (8 hours, 43 minutes ago) […] <URL> e-part-i-january-2025/2459/"
113792103683671445,2025-01-08T09:48:27.093Z,['CVE-2024-11350'],"CVE-2024-11350 - AdForest WordPress Privilege Escalation Vulnerability January 08, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113791867498520318,2025-01-08T08:48:23.190Z,['CVE-2024-11635'],"CVE-2024-11635 - Acunil WordPress File Upload Remote Code Execution Vulnerability January 08, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113791632015650454,2025-01-08T07:48:30.027Z,['CVE-2024-11613'],"CVE-2024-11613 - WordPress File Upload Plugin Remote Code Execution and File Access Vulnerability January 08, 2025 at 07:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113791159494291510,2025-01-08T05:48:19.906Z,['CVE-2024-11271'],"CVE-2024-11271 - WordPress WebinarPress Unauthenticated Data Modification Vulnerability January 08, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113791159442759631,2025-01-08T05:48:19.123Z,['CVE-2024-11270'],"CVE-2024-11270 - WordPress WebinarPress Arbitrary File Creation Vulnerability (Remote Code Execution) January 08, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113790924384145990,2025-01-08T04:48:32.411Z,['CVE-2024-11816'],"CVE-2024-11816 - WordPress WP Extended Remote Code Execution (RCE) January 08, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113790216625796166,2025-01-08T01:48:32.874Z,['CVE-2024-50603'],"CVE-2024-50603 - Aviatrix Controller Command Injection Vulnerability January 08, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113789508728027417,2025-01-07T22:48:31.211Z,['CVE-2025-22133'],"CVE-2025-22133 - WeGIA File Upload Vulnerability (Remote Code Execution) January 07, 2025 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113789508681208525,2025-01-07T22:48:30.500Z,['CVE-2025-22132'],"CVE-2025-22132 - WeGIA Charitable Institutions XSS File Upload Vulnerability January 07, 2025 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113789037043063136,2025-01-07T20:48:33.887Z,['CVE-2024-55555'],"CVE-2024-55555 - Invoice Ninja Laravel RCE January 07, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113789036999794863,2025-01-07T20:48:33.210Z,['CVE-2024-53345'],"CVE-2024-53345 - ""Car Rental Management System RCE File Upload Vulnerability"" January 07, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113788976749030806,2025-01-07T20:33:13.000Z,"['CVE-2024-40762', 'CVE-2024-53704', 'CVE-2024-53705', 'CVE-2024-53706']","<URL> n-detail/SNWLID-2025-0003 advisory is posted. This covers CVE-2024-40762, CVE-2024-53704, CVE-2024-53705 and CVE-2024-53706. ,vulnerability ,sonicwall ,cve"
113788094776523915,2025-01-07T16:48:56.023Z,['CVE-2025-22519'],"CVE-2025-22519 - eDoc Easy Tables SQL Injection January 07, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113788094723392306,2025-01-07T16:48:55.213Z,['CVE-2025-21624'],"CVE-2025-21624 - ClipBucket PHP File Upload Web Shell Trick Vulnerability January 07, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113788094675645588,2025-01-07T16:48:54.484Z,['CVE-2024-53800'],"CVE-2024-53800 - Rezgo PHP RFI Vulnerability January 07, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113788094631140974,2025-01-07T16:48:53.806Z,['CVE-2024-40702'],"CVE-2024-40702 - IBM Cognos Controller TLS Certificate Validation Vulnerability January 07, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113788094567273694,2025-01-07T16:48:52.831Z,['CVE-2024-8855'],"CVE-2024-8855 - ""Auction Plugin SQL Injection Vulnerability in WordPress"" January 07, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786913235055361,2025-01-07T11:48:27.131Z,['CVE-2025-22348'],"CVE-2025-22348 - RTO GmbH DynamicTags SQL Injection January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786913182530919,2025-01-07T11:48:26.330Z,['CVE-2025-22347'],"CVE-2025-22347 - BannerSky BSK Forms Blacklist CSRF/Blind SQL Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786913132201945,2025-01-07T11:48:25.565Z,['CVE-2024-56291'],"CVE-2024-56291 - Plainware PlainInventory Object Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786913091861419,2025-01-07T11:48:24.945Z,['CVE-2024-56290'],"CVE-2024-56290 - Silverplugins217 Multiple Shipping And Billing Address For Woocommerce SQL Injection January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786913049772202,2025-01-07T11:48:24.305Z,['CVE-2024-56284'],"CVE-2024-56284 - SSL Wireless SQL Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912995513409,2025-01-07T11:48:23.476Z,['CVE-2024-56283'],"CVE-2024-56283 - plainware.com Locatoraid Store Locator Object Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912931446904,2025-01-07T11:48:22.498Z,['CVE-2024-56280'],"CVE-2024-56280 - ""Amento Tech Pvt Ltd WPGuppy Privilege Escalation Vulnerability"" January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912863114966,2025-01-07T11:48:21.453Z,['CVE-2024-56278'],"CVE-2024-56278 - Smackcoders WP Ultimate Exporter Code Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912793818286,2025-01-07T11:48:20.398Z,['CVE-2024-51715'],"CVE-2024-51715 - ClickWhale SQL Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912740235191,2025-01-07T11:48:19.710Z,['CVE-2024-49649'],"CVE-2024-49649 - Abdul Hakeem Build App Online PHP Remote File Inclusion January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912674384909,2025-01-07T11:48:18.595Z,['CVE-2024-49644'],"CVE-2024-49644 - AllAccessible Team Accessibility Privilege Escalation January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912546819110,2025-01-07T11:48:16.632Z,['CVE-2024-49249'],"CVE-2024-49249 - SMSA Express SMSA Shipping Path Traversal Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912453263607,2025-01-07T11:48:15.203Z,['CVE-2024-49222'],"CVE-2024-49222 - Amento Tech Pvt Ltd WPGuppy Object Injection Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786912396755275,2025-01-07T11:48:14.345Z,['CVE-2024-43243'],"CVE-2024-43243 - ThemeGlow JobBoard Unrestricted File Upload Vulnerability January 07, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786206198889937,2025-01-07T08:48:38.616Z,['CVE-2024-47398'],"CVE-2024-47398 - OpenHarmony Boot Problematic OUT-of-Bounds Write January 07, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786206156595654,2025-01-07T08:48:37.970Z,['CVE-2024-12202'],"CVE-2024-12202 - Croma Music Plugin for WordPress Privilege Escalation January 07, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113786206100325707,2025-01-07T08:48:37.112Z,['CVE-2024-11626'],"CVE-2024-11626 - Progress Sitefinity Sitefinity Cross-site Scripting (XSS) Vulnerability January 07, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785968791389908,2025-01-07T07:48:16.066Z,['CVE-2024-11725'],"CVE-2024-11725 - WordPress WooCommerce SMS Alert Order Notifications Privilege Escalation January 07, 2025 at 07:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785733275961310,2025-01-07T06:48:22.384Z,['CVE-2024-12535'],"CVE-2024-12535 - ""WordPress Host PHP Info Plugin Unauthenticated Arbitrary Configuration Disclosure"" January 07, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785733236191116,2025-01-07T06:48:21.777Z,['CVE-2024-12471'],"CVE-2024-12471 - Dezgo AI Text & Image Generator Plugin for WordPress Arbitrary File Upload Vulnerability January 07, 2025 at 06:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785496552660982,2025-01-07T05:48:10.271Z,['CVE-2024-12470'],"CVE-2024-12470 - SakolaWP WordPress Privilege Escalation Vulnerability January 07, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785496497144467,2025-01-07T05:48:09.427Z,['CVE-2024-12322'],"CVE-2024-12322 - WordPress ThePerfectWedding.nl Widget CSRF Vulnerability January 07, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785496445259609,2025-01-07T05:48:08.634Z,['CVE-2024-12313'],"CVE-2024-12313 - ""WooCommerce Compare Products PHP Object Injection Vulnerability"" January 07, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785496399684077,2025-01-07T05:48:07.938Z,['CVE-2024-12264'],"CVE-2024-12264 - PayU CommercePro Plugin WordPress Privilege Escalation January 07, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785496346083664,2025-01-07T05:48:07.123Z,['CVE-2024-12252'],"CVE-2024-12252 - WordPress SEO LAT Auto Post File Overwrite Remote Code Execution January 07, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785261692193487,2025-01-07T04:48:26.597Z,['CVE-2024-12402'],"CVE-2024-12402 - WooCommerce Themes Coder – WordPress Plugin Privilege Escalation January 07, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113785025323519438,2025-01-07T03:48:19.886Z,['CVE-2025-22395'],"CVE-2025-22395 - Dell Update Package Framework Local Privilege Escalation Vulnerability January 07, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113783609699744377,2025-01-06T21:48:19.182Z,['CVE-2024-55076'],"CVE-2024-55076 - Grocy CSRF Password Change Vulnerability January 06, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113783609618371393,2025-01-06T21:48:17.951Z,['CVE-2024-55074'],"CVE-2024-55074 - Grocy Stored XSS Privilege Escalation Vulnerability January 06, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113783376202451366,2025-01-06T20:48:56.297Z,['CVE-2024-55529'],"CVE-2024-55529 - Z-BlogPHP Theme Shell Template Code Execution Vulnerability January 06, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782669240994944,2025-01-06T17:49:08.924Z,['CVE-2025-21613'],"CVE-2025-21613 - Go-Get Argument Injection Vulnerability January 06, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782669176936995,2025-01-06T17:49:07.948Z,['CVE-2024-5594'],"CVE-2024-5594 - OpenVPN PATH Injection Vulnerability January 06, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782430406014183,2025-01-06T16:48:24.587Z,['CVE-2025-21612'],"CVE-2025-21612 - TabberNeue Cross-Site Scripting January 06, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782430353816248,2025-01-06T16:48:23.794Z,['CVE-2025-21611'],"CVE-2025-21611 - Tgstation-Server Authorization Bypass January 06, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782195583405950,2025-01-06T15:48:41.500Z,['CVE-2024-20154'],"CVE-2024-20154 - Huawei Modem Out-of-Bounds Write Vulnerability (Remote Code Execution) January 06, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782195526765128,2025-01-06T15:48:40.621Z,['CVE-2024-20148'],"CVE-2024-20148 - Cisco Wireless Controller Out-of-Bounds Write Remote Code Execution January 06, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782195485805710,2025-01-06T15:48:39.991Z,['CVE-2024-20146'],"CVE-2024-20146 - Cisco Wireless LAN STA Driver Out-of-Bounds Write Vulnerability January 06, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782195423303538,2025-01-06T15:48:39.041Z,['CVE-2024-13079'],"CVE-2024-13079 - PhpGurukul Land Record System SQL Injection December 31, 2024 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113782195356031355,2025-01-06T15:48:38.019Z,['CVE-2024-13078'],"CVE-2024-13078 - PHPGurukul Land Record System SQL Injection Vulnerability December 31, 2024 at 07:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113781959589365669,2025-01-06T14:48:40.497Z,['CVE-2024-13085'],"CVE-2024-13085 - PHPGurukul Land Record System SQL Injection December 31, 2024 at 11:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113781959526215734,2025-01-06T14:48:39.538Z,['CVE-2024-13084'],"CVE-2024-13084 - ""PHPGurukul Land Record System SQL Injection Vulnerability"" December 31, 2024 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113781250846618071,2025-01-06T11:48:25.943Z,['CVE-2024-45555'],"CVE-2024-45555 - Citrix Hypervisor Memory Corruption Vulnerability January 06, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113781250795197209,2025-01-06T11:48:25.157Z,['CVE-2024-21464'],"CVE-2024-21464 - Cisco ASA Denial of Service January 06, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113770633825397609,2025-01-04T14:48:23.143Z,['CVE-2024-10957'],"CVE-2024-10957 - UpdraftPlus: WP Backup & Migration Plugin PHP Object Injection January 04, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113769453297040947,2025-01-04T09:48:09.619Z,['CVE-2024-12583'],"CVE-2024-12583 - Dynamics 365 Integration Plugin for WordPress Remote Code Execution and Arbitrary File Read Vulnerability January 04, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113769217557084894,2025-01-04T08:48:12.513Z,['CVE-2024-10932'],"CVE-2024-10932 - WordPress Backup Migration PHP Object Injection Vulnerability January 04, 2025 at 08:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113767096079336395,2025-01-03T23:48:41.333Z,['CVE-2025-22376'],"CVE-2025-22376 - Apache Net::OAuth Client Nonce Generation Vulnerability January 03, 2025 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113767096019649510,2025-01-03T23:48:40.433Z,['CVE-2024-53842'],"CVE-2024-53842 - ""Adobe CC Remote Code Execution via Out-of-Bounds Write"" January 03, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113767095966040903,2025-01-03T23:48:39.604Z,['CVE-2024-43767'],"CVE-2024-43767 - Adobe Photoshop SkBlurMaskFilter Heap Overflow Vulnerability January 03, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113766858626486765,2025-01-03T22:48:18.087Z,['CVE-2024-13129'],"CVE-2024-13129 - ""Roxy-WI OS Command Injection Vulnerability"" January 03, 2025 at 10:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113766624197508379,2025-01-03T21:48:40.987Z,['CVE-2024-35365'],"CVE-2024-35365 - FFmpeg Double-Free Vulnerability January 03, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113766624142575625,2025-01-03T21:48:40.150Z,['CVE-2024-55507'],"CVE-2024-55507 - CodeAstro Complaint Management System Privilege Escalation Vulnerability January 03, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113766388371386329,2025-01-03T20:48:42.567Z,['CVE-2024-55078'],"CVE-2024-55078 - WukongCRM Arbitrary Code Execution Vulnerability January 03, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113763791515753311,2025-01-03T09:48:17.694Z,['CVE-2024-9140'],"CVE-2024-9140 - Moxa Cellular Routers and Network Security Appliances OS Command Injection Vulnerability January 03, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113763083699947545,2025-01-03T06:48:17.284Z,['CVE-2025-22275'],"CVE-2025-22275 - iTerm2 Information Disclosure January 03, 2025 at 05:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113759075323221046,2025-01-02T13:48:54.307Z,['CVE-2024-39623'],"CVE-2024-39623 - CridioStudio ListingPro CSRF Authentication Bypass January 02, 2025 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113758837237754581,2025-01-02T12:48:21.413Z,['CVE-2024-56249'],"CVE-2024-56249 - Webdeclic WPMasterToolKit Unrestricted File Upload Vulnerability January 02, 2025 at 12:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113758837152076905,2025-01-02T12:48:20.136Z,['CVE-2023-47179'],"CVE-2023-47179 - ByConsole WooODT Lite Missing Authorizationτογραφ January 02, 2025 at 12:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113756950235984495,2025-01-02T04:48:28.054Z,['CVE-2024-56829'],"CVE-2024-56829 - Huang Yaoshi Pharmaceutical File Upload Vulnerability (Arbitrary File Write) January 02, 2025 at 04:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113748222143675801,2024-12-31T15:48:47.929Z,['CVE-2024-25133'],"CVE-2024-25133 - OpenShift Dedicated Hive ClusterDeployments Privilege Escalation December 31, 2024 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747986326948265,2024-12-31T14:48:49.654Z,['CVE-2024-56207'],"CVE-2024-56207 - EditionGuard for WooCommerce eBook Sales with DRM CSRF Privilege Escalation December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747986291316971,2024-12-31T14:48:49.109Z,['CVE-2024-56206'],"CVE-2024-56206 - Amarjeet Amar Gap-Hub User Role CSRF Authentication Bypass December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747986242092308,2024-12-31T14:48:48.356Z,['CVE-2024-56204'],"CVE-2024-56204 - Social Ink Sinking Dropdowns CSRF Privilege Escalation Vuln December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747986180941820,2024-12-31T14:48:47.424Z,['CVE-2024-56203'],"CVE-2024-56203 - Wayne Audio Player CSRF Privilege Escalation December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747986132189291,2024-12-31T14:48:46.680Z,['CVE-2024-56066'],"CVE-2024-56066 - Inspry Agency Toolkit Missing Authorization Privilege Escalation December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747986017576125,2024-12-31T14:48:44.931Z,['CVE-2024-56061'],"CVE-2024-56061 - Webful Creations Computer Repair Shop Missing Authorization Privilege Escalation December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747985962645862,2024-12-31T14:48:44.094Z,['CVE-2024-56045'],"CVE-2024-56045 - VibeThemes WPLMS Path Traversal Vulnerability December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747985918935953,2024-12-31T14:48:43.428Z,['CVE-2024-56044'],"CVE-2024-56044 - VibeThemes WPLMS Authentication Bypass Vulnerability December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747985858128242,2024-12-31T14:48:42.498Z,['CVE-2024-56043'],"CVE-2024-56043 - VibeThemes WPLMS Incorrect Privilege Assignment Privilege Escalation December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747985803708883,2024-12-31T14:48:41.670Z,['CVE-2024-56040'],"CVE-2024-56040 - VibeThemes VibeBP Privilege Escalation Vulnerability December 31, 2024 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747749802111251,2024-12-31T13:48:40.572Z,['CVE-2024-56205'],"CVE-2024-56205 - AI Magic Privilege Escalation Vulnerability December 31, 2024 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747749748343739,2024-12-31T13:48:39.750Z,['CVE-2024-56071'],"CVE-2024-56071 - Mike Leembruggen Simple Dashboard Privilege Escalation Vulnerability December 31, 2024 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747749704856779,2024-12-31T13:48:39.084Z,['CVE-2024-56064'],"CVE-2024-56064 - Azzaroco WP SuperBackup Unrestricted File Upload Vulnerability December 31, 2024 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747749650618561,2024-12-31T13:48:38.257Z,['CVE-2024-56046'],"CVE-2024-56046 - VibeThemes WPLMS Remote File Inclusion December 31, 2024 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747749595665108,2024-12-31T13:48:37.421Z,['CVE-2024-56042'],"CVE-2024-56042 - VibeThemes WPLMS SQL Injection December 31, 2024 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113747749547817992,2024-12-31T13:48:36.689Z,['CVE-2024-56041'],"CVE-2024-56041 - VibeThemes VibeBP SQL Injection Vulnerability December 31, 2024 at 01:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
